geo_accession,Seq,hsa-miR-320a,hsa-miR-575,hsa-miR-602,hsa-miR-614,hsa-miR-620,hsa-miR-638,hsa-miR-663a,hsa-miR-92a-2-5p,hsa-miR-135a-3p,hsa-miR-125a-3p,hsa-miR-92b-5p,hsa-miR-885-3p,hsa-miR-887-3p,hsa-miR-939-5p,hsa-miR-1228-5p,hsa-miR-1203,hsa-miR-1258,hsa-miR-1262,hsa-miR-1268a,hsa-miR-1307-3p,hsa-miR-1469,hsa-miR-1909-3p,hsa-miR-1915-3p,hsa-miR-3141,hsa-miR-3156-5p,hsa-miR-3178,hsa-miR-3180-3p,hsa-miR-3184-5p,hsa-miR-3187-3p,hsa-miR-3194-5p,hsa-miR-4294,hsa-miR-4276,hsa-miR-4286,hsa-miR-3180,hsa-miR-642b-3p,hsa-miR-4433a-3p,hsa-miR-4435,hsa-miR-4449,hsa-miR-4464,hsa-miR-4481,hsa-miR-4492,hsa-miR-4526,hsa-miR-4530,hsa-miR-4532,hsa-miR-3940-5p,hsa-miR-4634,hsa-miR-4648,hsa-miR-4649-5p,hsa-miR-4675,hsa-miR-4687-5p,hsa-miR-4707-3p,hsa-miR-4728-5p,hsa-miR-4730,hsa-miR-4734,hsa-miR-4741,hsa-miR-4746-3p,hsa-miR-4758-5p,hsa-miR-4783-3p,hsa-miR-4787-5p,hsa-miR-5195-3p,hsa-miR-5572,hsa-miR-197-5p,hsa-miR-1233-5p,hsa-miR-1238-5p,hsa-miR-6088,hsa-miR-6090,hsa-miR-6131,hsa-miR-6501-5p,hsa-miR-128-1-5p,hsa-miR-328-5p,hsa-miR-1343-5p,hsa-miR-6729-5p,hsa-miR-6749-5p,hsa-miR-6756-5p,hsa-miR-6765-5p,hsa-miR-6766-5p,hsa-miR-6768-5p,hsa-miR-6769a-5p,hsa-miR-6781-5p,hsa-miR-6784-5p,hsa-miR-6786-5p,hsa-miR-6787-5p,hsa-miR-6798-5p,hsa-miR-6802-5p,hsa-miR-6805-5p,hsa-miR-6805-3p,hsa-miR-6816-5p,hsa-miR-6825-5p,hsa-miR-6858-5p,hsa-miR-6861-5p,hsa-miR-6869-5p,hsa-miR-6875-5p,hsa-miR-6885-5p,hsa-miR-6889-5p,hsa-miR-7110-5p,hsa-miR-7114-5p,hsa-miR-7704,hsa-miR-8059,hsa-miR-8069,hsa-miR-8073,Breast Cancer
2853337,10,3.847,7.576,5.354,5.78,-5.741,12.34,10.411,9.446,7.617,7.133,8.658,4.378,7.31,7.138,12.13,6.524,-5.741,-5.741,11.161,5.48,10.438,8.853,10.818,7.782,2.976,11.667,9.019,8.573,5.946,6.841,11.013,5.251,4.46,8.712,8.414,7.424,8.54,7.545,-5.741,6.966,10.063,4.751,11.152,10.622,12.166,8.597,5.444,8.905,6.53,4.991,6.287,7.132,10.537,11.353,9.845,7.01,8.164,5.333,12.892,6.019,6.589,7.248,10.524,6.169,9.995,12.471,5.721,5.319,7.581,11.113,10.235,12.215,8.783,8.17,10.5,5.221,10.413,6.493,10.253,12.47,12.101,7.924,10.581,8.02,10.819,7.104,10.26,8.306,8.045,6.549,13.083,9.936,9.886,8.152,7.508,9.009,13.051,7.025,12.6,5.361,0
2853338,8,4.351,5.905,5.914,7.671,-3.452,11.98,10.744,9.046,7.571,5.817,8.829,3.804,6.308,6.144,12.135,6.789,-3.452,-3.452,10.533,6.062,10.359,9.254,10.915,7.626,4.143,11.919,9.114,8.09,5.479,5.427,10.257,5.04,4.516,8.639,9.337,7.063,6.721,7.046,-3.452,6.42,10.157,4.975,9.2,11.956,12.3,9.112,4.798,10.759,7.883,5.15,6.551,7.396,11.281,11.915,9.637,5.615,8.617,5.185,13.535,7.025,6.212,6.726,10.916,6.083,10.751,12.776,6.505,4.55,7.487,10.952,9.702,12.452,9.473,8.787,10.718,6.061,9.625,6.85,10.184,12.292,12.459,7.679,9.474,8.348,11.189,7.77,10.163,7.183,8.719,7.643,13.961,9.497,11.316,7.657,6.968,8.294,13.479,7.866,12.654,6.391,0
2853339,7,5.332,6.657,5.87,6.652,-3.633,12.665,10.539,9.085,7.381,6.344,8.379,4.998,6.579,6.355,12.078,6.856,-3.633,-3.633,10.615,5.509,10.107,9.303,10.892,7.625,5.041,11.879,8.972,7.873,5.458,4.688,10.43,4.534,5.834,8.554,9.327,6.506,6.548,6.912,-3.633,6.635,10.438,4.647,9.458,11.718,12.089,9.11,4.461,10.513,7.377,5.516,6.335,6.914,11.561,11.732,9.454,6.438,8.473,5.332,13.495,6.569,6.04,7.428,11.183,5.981,10.605,12.6,5.779,3.778,7.375,11.034,9.946,12.384,9.356,8.491,10.58,5.832,9.451,6.189,10.259,12.146,12.326,7.853,9.744,8.164,11.246,7.496,10.118,6.787,8.303,7.115,13.886,9.576,10.961,7.791,6.782,9.046,13.457,6.803,12.652,5.315,0
2853341,4,4.666,7.668,5.85,7.388,1.539,12.512,10.794,9.733,7.65,6.78,8.906,4.92,7.054,6.917,12,6.458,1.16,-3.273,11.038,5.475,10.634,9.055,10.928,7.687,3.441,11.802,8.967,7.558,6.12,6,11.102,4.915,5.035,8.861,8.624,7.248,7.573,7.547,-1.019,7.633,10.598,4.661,10.629,11.104,12.01,9.195,5.571,9.499,6.705,5.558,6.723,7.379,10.15,11.643,9.923,6.404,8.443,5.246,13.344,6.732,6.424,7.299,10.609,6.391,10.175,12.588,5.665,5.293,6.975,10.994,10.283,12.439,9.348,8.296,10.87,5.543,9.794,6.17,10.348,12.149,12.294,7.858,10.49,8.004,11.107,7.722,10.368,8.238,8.023,6.845,13.666,8.923,10.454,7.959,7.211,9.498,13.371,8.13,12.79,6.063,0
2853342,10,4.695,6.47,6.024,7.146,-3.771,12.848,10.801,9.445,8.235,5.424,9.307,4.05,6.82,7.314,11.878,6.556,-3.771,-3.771,10.988,5.22,10.566,9.299,11.179,7.451,3.061,11.966,9.125,7.646,5.602,5.813,10.978,5.176,5.176,8.64,9.127,7.267,8.451,7.448,-3.771,6.481,10.647,4.779,9.777,11.584,12.377,9.185,5.692,9.96,6.944,5.413,6.713,6.964,11.147,11.889,9.832,6.645,8.614,5.232,13.579,6.395,6.799,6.854,10.776,5.963,10.02,12.755,5.576,4.499,7.112,10.943,9.784,12.672,9.251,8.576,10.482,5.514,9.798,6.031,10.232,12.184,12.543,7.687,10.133,7.864,11.027,8.814,10.31,7.977,8.089,7.29,13.74,9.149,10.557,7.813,7.795,8.788,13.432,7.764,12.781,5.489,0
2853343,8,4.863,6.337,5.293,7.231,-3.956,12.35,10.693,8.998,7.347,4.66,8.979,4.13,6.067,6.645,12.279,7.087,-3.956,-3.956,10.776,6.14,10.519,9.057,10.406,7.381,3.369,11.743,8.619,7.697,6.019,5.155,10.702,4.842,4.512,8.745,9.141,6.729,6.547,7.21,-3.956,6.321,10.276,4.819,9.818,11.77,12.153,9.043,5.351,10.205,7.56,5.059,6.522,6.15,11.273,12.063,9.901,5.71,8.562,5.025,13.306,6.728,6.414,6.456,10.952,6.116,9.543,12.589,5.562,5.11,7.271,10.892,9.949,12.4,9.451,8.252,10.977,5.661,9.882,6.446,10.612,12.037,12.307,7.966,9.917,8.123,11.267,7.622,10.244,7.707,8.146,6.993,13.842,9.125,11.305,7.746,7.364,8.448,13.315,8.49,12.4,5.553,0
2853344,2,5.639,6.628,6.091,9.564,-2.025,12.644,10.428,9.402,7.28,5.981,8.351,3.601,6.935,6.349,11.894,6.632,-2.025,-2.025,10.799,6.165,10.515,9.114,10.797,7.508,3.61,11.673,9.129,7.513,5.706,4.869,10.528,4.323,5.843,8.827,8.861,7.149,6.041,6.49,-2.025,6.586,10.73,4.698,9.382,11.156,12.136,8.829,5.429,10.003,7.101,5.584,6.789,7.142,10.577,11.759,9.628,6.761,8.743,5.121,13.441,6.667,5.785,7.371,10.748,6.5,10.333,12.679,6.649,3.49,7.369,11,9.906,12.487,9.261,8.411,10.865,6.066,9.351,7.031,10.38,12.268,12.557,8.027,10.145,8.223,11.003,7.424,10.413,6.936,8.305,7.221,13.646,9.219,10.603,7.794,7.078,8.784,13.261,10.013,12.677,6.735,0
2853345,2,5.96,6.388,6.379,7.963,-2.57,12.651,10.781,9.444,6.892,5.719,8.747,4.787,6.529,6.722,11.858,6.577,-2.57,1.014,10.587,5.882,10.369,9.297,10.835,7.417,4.146,11.773,8.904,7.78,5.672,5.015,10.325,4.939,5.251,8.649,9.127,6.967,6.821,6.868,-2.57,6.244,10.416,4.296,9.384,11.581,12.181,8.993,4.78,10.376,7.244,6.089,6.302,7.192,11.128,11.851,9.372,6.16,8.576,5.711,13.467,6.319,6.305,7.469,10.953,6.404,10.691,12.626,5.48,3.924,7.496,10.89,9.803,12.397,9.347,8.599,10.714,5.415,9.494,6.876,10.307,12.401,12.455,7.582,9.727,8.261,11.315,7.799,10.246,7.422,8.419,7.519,13.975,9.558,11.003,7.831,7.53,8.991,13.543,8.435,12.709,5.638,0
2853346,8,4.447,6.241,6.346,6.977,-3.325,12.659,10.984,9.378,7.483,5.072,8.897,4.22,6.447,6.53,12.15,6.731,-2.542,-3.325,10.643,5.179,10.552,9.28,11.167,7.523,3.463,11.576,9.13,8.15,5.117,4.828,10.207,4.117,4.119,8.768,8.988,6.762,7.172,6.888,-3.325,5.81,10.416,4.531,9.477,11.784,12.159,9.158,4.663,10.267,7.15,5.383,6.495,7.007,11.366,11.563,9.332,6.028,8.418,5.153,13.588,6.297,6.023,6.841,10.588,5.903,10.734,12.7,4.809,4.105,7.349,10.874,9.917,12.515,9.324,8.48,10.863,5.057,9.586,6.434,10.086,12.514,12.433,7.533,9.779,8.19,11.376,7.554,10.342,7.128,8.486,6.899,14.044,9.621,11.126,7.576,6.71,8.203,13.405,7.214,12.788,4.953,0
2853347,9,5.072,6.607,5.8,8.234,-2.652,12.876,10.572,9.437,7.561,5.955,8.92,3.624,6.586,6.558,11.972,6.937,-2.652,-2.652,10.485,5.631,10.603,9.309,10.852,7.236,3.042,11.785,8.942,7.352,5.715,5.566,10.886,5.075,5.468,8.623,8.936,6.662,6.688,7.196,-2.652,6.737,10.527,5.048,9.81,11.498,12.204,9.116,5.245,10.202,7.04,5.078,6.377,7.067,10.926,11.907,9.6,6.223,8.634,5.14,13.586,6.214,6.077,7.003,10.728,5.886,10.262,12.672,5.188,4.518,7.071,10.983,10.001,12.565,9.558,8.304,10.861,5.305,9.812,6.384,10.396,12.29,12.614,7.797,10.163,7.842,11.197,7.898,10.329,7.61,8.028,6.879,13.977,9.086,10.899,7.935,7.134,8.988,13.508,8.814,12.653,6.077,0
2853348,10,4.155,6.219,5.761,7.781,-3.891,12.692,10.383,9.76,7.773,5.258,8.505,3.523,6.942,7.34,12.337,7,-3.891,-3.891,10.954,4.958,10.326,9.156,10.861,7.439,3.329,11.896,9.208,8.469,5.274,5.201,10.511,5.105,5.222,8.989,8.777,7.287,6.125,7.014,-3.891,6.282,10.558,4.876,9.389,11.386,12.388,9.051,5.946,9.776,6.859,5.237,7.155,6.855,10.973,11.792,9.337,6.518,8.436,5.146,13.397,6.489,6.994,6.703,10.555,5.825,10.174,12.712,6.008,4.08,7.376,10.975,10.067,12.504,9.092,8.266,10.871,5.262,9.67,6.297,10.449,12.668,12.499,7.719,10.153,8.06,11.131,8.401,10.383,7.472,8.069,6.85,13.615,9.843,10.6,7.852,7.963,8.411,13.224,8.461,12.763,5.624,0
2853350,7,4.389,7.384,5.326,7.227,-3.854,12.763,10.561,9.267,7.305,6.373,8.664,3.957,7.194,7.357,12.072,6.798,-3.854,-3.854,11.207,5.849,10.644,8.712,10.752,7.68,1.889,11.877,8.959,8.049,6.206,5.935,10.955,5.495,4.844,8.99,8.051,7.197,8.084,7.228,-3.854,6.931,10.359,4.396,10.692,10.669,12.134,8.545,5.284,9.154,6.613,5.184,6.328,7.227,9.794,11.722,10.204,6.963,8.221,5.328,13.259,6.296,6.649,7.461,10.223,6.271,10.211,12.727,5.859,4.515,7.37,11.201,10.205,12.47,8.903,8.029,10.757,4.936,9.873,6.222,10.411,12.368,12.398,8.07,10.565,7.91,10.935,7.874,10.499,7.979,8.4,6.555,13.299,9.593,10.128,8.116,7.717,8.966,13.12,8.156,12.659,6.047,0
2853351,3,4.075,5.646,6.372,6.661,-3.878,12.674,10.618,9.226,7.753,4.318,8.833,3.809,6.715,7.144,12.473,6.915,-3.878,-3.878,10.751,4.999,10.493,9.27,11.278,7.162,3.467,11.897,9.244,8.237,4.902,5.298,9.67,5.059,4.992,8.949,8.706,7.119,6.98,6.873,-3.878,5.15,10.411,4.518,9.351,11.763,12.488,9.452,5.501,10.048,7.137,5.174,6.892,6.814,11.335,11.857,9.281,6.308,8.397,5.239,13.57,6.087,6.744,6.685,11.154,6.09,10.247,12.758,5.131,3.198,7.594,10.671,9.943,12.722,9.159,8.154,10.833,4.801,9.738,6.321,10.114,12.518,12.553,7.562,10.033,8.036,11.199,8.252,10.58,7.165,8.183,6.61,13.868,9.512,10.914,7.434,7.484,7.637,13.401,7.312,12.756,5.377,0
2853352,4,4.354,6.477,5.736,7.603,-3.366,12.662,10.447,9.364,7.474,5.448,8.619,3.977,7.062,7.281,12.224,7.051,-3.366,-3.366,10.968,5.685,10.316,9.04,11.11,7.424,2.244,11.83,9.003,8.005,5.475,5.13,10.698,4.601,4.511,8.86,8.482,7.168,6.84,6.909,-3.366,6.36,10.329,4.807,9.647,11.096,12.153,8.945,5.224,9.402,6.735,5.341,7.138,7.145,10.597,11.574,9.809,6.584,8.153,5.078,13.293,6.191,6.653,6.933,10.093,6.203,9.813,12.594,5.006,4.156,7.446,10.824,10.075,12.405,9.02,8.106,10.883,5.331,9.666,6.079,10.204,12.188,12.319,7.802,10.086,7.985,10.837,8.097,10.554,7.605,7.947,6.727,13.5,9.245,10.479,7.776,7.708,8.567,13.074,7.956,12.583,5.589,0
2853353,9,4.411,6.91,5.728,7.42,-2.739,12.885,10.693,9.056,7.214,4.909,8.712,4.016,6.925,7.315,12.026,6.423,-2.739,-2.739,11.017,5.497,10.666,8.985,11.106,7.16,1.542,11.986,9.042,7.646,6.074,5.79,10.681,4.975,5.008,8.998,8.328,7.197,8.232,7.001,-2.739,6.574,10.464,4.728,10.294,11.145,12.389,9.213,4.942,9.645,6.58,5.281,6.541,7.053,10.425,12.109,9.701,6.716,8.142,5.51,13.599,6.691,6.625,7.139,10.669,5.88,10.158,12.854,5.774,4.288,7.122,11.044,10.175,12.857,9.134,7.978,10.948,4.8,9.662,6.37,10.48,12.295,12.611,8.053,10.366,7.81,11.076,8.723,10.675,7.641,8.367,6.489,13.674,9.306,10.622,7.88,7.537,8.46,13.513,7.983,12.891,5.704,0
2853354,9,4.515,7.278,5.677,6.579,-4.5,12.336,10.339,9.694,7.653,6.708,8.574,4.355,7.17,7.444,12.115,6.737,-0.775,-4.5,10.967,5.411,10.163,8.701,10.963,7.558,2.997,11.778,8.976,7.976,5.642,5.18,10.752,5.24,4.641,8.91,8.232,7.187,7.714,7.09,-4.5,7.134,10.302,4.614,10.09,10.685,12.023,8.728,5.806,8.968,6.285,4.909,6.636,7.035,10.413,11.309,9.944,6.831,8.006,4.829,13.062,6.169,6.649,7.248,10.141,5.844,9.807,12.392,5.5,4.512,7.422,10.993,10.213,12.267,8.806,7.886,10.678,5.296,9.667,6.134,10.153,12.187,12.108,7.838,10.124,7.751,10.892,7.712,10.344,7.764,8.08,6.34,13.398,9.373,10.095,7.893,7.68,9.298,12.963,7.609,12.537,5.528,0
2853355,8,3.967,7.184,5.638,6.731,-3.538,12.738,10.313,9.165,7.82,5.172,8.666,3.794,7.331,7.255,12.105,6.942,-3.538,-3.538,10.973,5.568,10.446,9.127,10.869,7.587,3.533,11.795,9.128,8.101,5.582,5.676,10.836,5.048,4.714,8.985,8.652,7.073,8.141,7.063,-3.538,5.731,10.329,4.084,10.11,11.389,12.155,8.855,5.295,9.718,6.659,5.09,6.79,7.102,10.87,11.802,9.331,6.688,8.263,4.668,13.405,6.522,6.48,6.656,10.446,5.938,10.177,12.793,5.004,4.805,7.437,10.881,9.916,12.52,8.933,8,10.897,5.01,9.823,6.278,10.26,12.255,12.539,7.897,9.826,7.971,10.932,7.856,10.589,7.634,7.945,6.433,13.599,9.235,10.512,7.651,7.469,8.037,13.193,7.548,12.519,5.075,0
2853356,10,4.213,6.818,5.477,8.016,-2.878,12.668,10.815,9.673,7.766,5.063,9.077,5.345,6.729,7.017,12.102,6.61,-2.878,-0.018,10.915,5.94,10.603,9.392,10.836,7.447,1.185,11.855,9.097,8.144,5.617,6.241,10.525,4.836,5.208,8.77,8.998,7.116,7.51,7.124,-2.878,5.045,10.402,4.742,9.951,11.537,12.307,8.897,4.907,10.08,7.085,5.504,6.645,7.293,10.955,11.897,9.445,6.652,8.47,5.517,13.469,6.288,6.653,6.724,10.594,6.047,10.863,12.92,5.024,4.195,7.751,11.08,9.838,12.531,9.284,8.366,11.022,4.969,10.326,6.976,10.578,12.588,12.563,7.95,10.156,8.271,11.191,7.916,10.757,7.749,8.492,6.84,13.69,9.694,10.91,7.984,7.598,7.957,13.46,8.276,12.58,5.801,0
2853358,8,4.586,6.949,5.746,7.914,-2.361,12.964,10.862,8.96,7.66,5.43,9.086,4.592,6.8,6.984,11.965,6.396,-2.361,-2.361,10.94,5.335,10.609,9.12,10.692,7.582,3.565,11.811,9.277,7.829,6.112,5.389,10.956,5.019,5.053,9.074,8.673,7.424,8.105,6.574,-2.361,5.672,10.506,4.624,10.176,11.152,12.302,8.973,4.861,10.027,7.184,5.426,6.656,7.606,10.59,12.025,9.543,6.518,8.394,5.09,13.591,6.919,5.837,7.236,10.714,6.43,10.637,12.832,5.396,3.718,7.429,11.156,9.997,12.673,9.29,8.253,11.071,4.851,9.739,6.928,10.438,12.152,12.612,8.002,10.419,8.268,11.221,8.174,10.767,7.513,8.534,6.85,13.52,9.3,10.994,7.741,7.044,8.099,13.347,8.461,12.787,5.831,0
2853360,4,4.144,7.545,5.455,7.083,-2.986,12.601,11.076,9.412,7.868,5.748,8.906,4.949,6.705,7.095,11.956,6.654,-2.986,-2.986,10.812,5.732,10.631,9,10.296,7.808,3.446,11.462,9.095,7.912,5.8,5.993,11.057,4.795,4.36,8.875,8.778,6.912,7.899,7.247,-2.986,5.941,10.162,4.766,10.274,10.936,11.941,8.59,4.65,9.547,7.047,5.549,6.352,7.072,10.308,11.633,10.064,6.659,8.425,5.646,13.258,6.748,6.502,6.837,10.606,6.176,10.773,12.631,5.037,4.751,7.377,11.188,10.056,12.206,9.145,8.202,10.803,5.254,10.503,6.719,10.547,12.022,12.291,8.048,10.51,8.238,11.022,8.065,10.388,7.902,8.351,6.444,13.253,9.378,10.717,8.158,7.562,8.043,13.085,8.014,12.309,5.863,0
2853361,10,5.507,7.366,5.746,7.297,-2.542,12.545,10.62,9.728,7.551,6.274,8.919,3.953,7.144,7.487,12.025,6.64,-2.542,-2.542,10.963,5.661,10.42,9.138,10.917,7.77,4.454,11.572,9.057,7.666,5.503,5.045,10.763,4.939,5.809,8.647,8.504,7.096,7.299,6.744,-2.542,7.01,10.383,4.424,10.151,10.99,12.213,8.787,5.535,9.19,6.441,5.996,7.048,6.718,10.725,11.715,9.382,6.786,8.123,5.479,13.387,5.611,7.064,7.473,10.586,6.411,10.714,12.949,5.214,3.37,7.283,10.942,10.266,12.607,9.087,8.042,10.931,5.128,10.144,6.333,10.459,12.568,12.604,7.921,10.049,7.984,11.01,8.357,10.83,7.511,8.06,6.835,13.723,9.18,10.32,7.785,8.127,8.832,13.425,7.891,12.692,5.657,0
2853362,3,3.596,6.957,5.925,7.172,-3.411,12.787,10.684,9.975,8.097,5.802,9.226,3.876,7.19,7.53,12.243,6.697,-3.411,-3.411,11.091,5.333,10.68,9.228,10.958,7.443,3.57,11.818,8.957,7.796,5.093,6.716,10.929,4.835,5.232,8.719,8.655,7.36,7.119,7.393,-3.411,6.398,10.546,4.606,10.141,11.221,12.282,8.911,5.832,9.498,6.346,5.824,7.081,7.122,10.841,11.8,9.469,6.785,8.216,4.807,13.401,6.031,7.204,7.062,10.26,5.998,10.059,12.846,5.522,4.285,7.311,10.811,10.032,12.777,9.105,8.22,11.091,5.265,10.141,6.964,10.393,12.657,12.583,7.89,10.604,7.566,10.969,8.169,10.641,8.124,7.867,6.503,13.823,9.394,10.519,7.993,8.101,8.809,13.457,7.898,12.698,5.205,0
2853363,4,5.129,7.005,6.04,7.652,1.794,12.778,10.95,9.982,7.877,5.545,9.45,5.232,7.366,7.485,11.954,6.685,-2.639,4.354,10.958,6.301,10.927,9.243,10.671,7.545,4.745,11.656,9.212,7.604,4.999,6.143,10.518,4.746,5.305,8.711,8.811,7.366,7.409,7.06,-2.639,6.072,10.556,4.089,9.817,11.562,12.017,8.909,5.756,9.904,6.691,5.777,6.985,7.183,10.771,11.902,9.33,6.563,8.411,5.54,13.501,6.018,7.243,6.782,10.505,6.534,10.404,13.127,5.968,5.091,7.405,11.252,9.912,12.736,9.196,8.333,11.119,5.347,10.246,6.589,10.441,12.807,12.667,7.877,10.493,7.984,11.123,8.532,10.964,7.936,8.524,7.432,13.79,9.832,10.801,8.283,7.986,8.3,13.577,8.121,12.687,6.196,0
2853364,10,3.581,6.624,5.555,5.804,-4.339,12.554,10.789,10.084,7.92,4.189,9.307,4.686,7.232,7.867,12.21,6.489,2.974,1.67,11.2,5.67,10.841,9.118,10.758,7.68,3.88,11.89,8.879,8.243,5.442,5.998,10.956,5.495,5.289,8.758,8.704,7.687,7.612,7.242,2.719,5.719,10.497,4.271,10.216,11.274,12.175,9.002,6.296,9.496,6.695,5.766,6.859,7.072,10.911,11.879,9.41,6.675,8.458,5.071,13.353,5.537,7.383,7.025,10.579,5.879,10.251,12.915,5.176,4.764,7.685,11.025,10.171,12.701,9.023,8.164,11.052,5.237,10.341,6.239,10.5,12.915,12.681,7.881,10.5,7.79,11.252,8.336,10.709,8.413,8.14,6.535,13.807,9.747,10.542,8.017,8.39,8.127,13.458,7.417,12.713,5.47,0
2853365,6,4.569,7.729,5.495,7.012,-3.758,12.533,10.473,9.321,7.141,7.053,8.486,5.239,7.075,7.603,12.064,6.584,-3.758,-3.758,11.07,5.69,10.214,9.108,10.867,7.799,3.415,11.659,9.021,8.109,5.543,4.318,10.263,5.09,5.588,8.807,8.63,7.073,6.008,6.619,-3.758,6.654,10.39,4.26,10.003,10.733,11.966,8.866,5.704,9.49,6.822,5.406,6.817,7.167,10.768,11.754,9.772,7.047,8.611,5.566,13.298,6.446,6.938,7.815,11.287,6.251,10.629,12.698,6.398,2.845,7.554,11.196,10.365,12.572,9.397,8.468,10.759,5.712,9.797,6.188,10.567,12.281,12.484,8.169,10.391,8.129,11.064,8.09,10.59,7.293,8.371,7.213,13.588,9.801,10.48,7.948,8.137,8.678,13.315,7.637,12.73,6.274,0
2853366,4,4.71,6.678,5.724,7.664,-3.358,12.406,10.624,9.06,7.675,5.154,8.783,4.492,6.427,6.457,12.274,7.052,-3.358,-3.358,10.625,5.236,10.253,9.202,10.957,7.751,3.161,11.529,9.082,8.034,5.275,5.75,10.527,4.767,4.581,8.817,9.123,7.084,7.275,6.902,-3.358,6.673,10.08,4.676,9.797,11.52,12.208,8.933,5.119,10.099,7.441,5.079,6.82,7.375,11.395,11.8,9.589,6.245,8.485,5.059,13.331,6.905,6.236,6.662,10.612,6.144,10.467,12.663,6.399,4.332,7.494,10.994,9.699,12.36,9.419,8.369,10.857,5.138,9.755,6.643,10.293,12.138,12.437,7.944,9.761,8.485,11.061,8.225,10.33,7.242,8.566,7.002,13.524,9.496,11.115,7.83,7.256,8.158,13.177,8.152,12.478,6.022,0
2853368,9,4.715,6.607,5.875,7.956,-2.887,12.676,11.226,8.686,7.265,5.394,9.015,4.601,6.046,6.627,12.044,7.301,-2.887,-2.887,10.528,5.49,10.697,9.225,10.978,7.756,3.546,11.802,9.064,8.324,4.9,5.318,10.842,4.878,4.324,8.663,9.146,6.607,8.071,6.652,-2.887,5.943,10.232,4.314,9.43,11.96,11.761,9.023,4.663,10.494,8.075,5.587,6.407,7.415,11.389,11.502,9.647,6.329,8.478,5.253,13.482,7.522,6.135,6.813,10.726,6.317,10.723,12.564,5.854,3.231,7.686,11.174,9.767,12.313,9.444,8.445,10.795,5.486,9.745,6.932,10.086,12.033,12.311,8.035,9.616,8.63,11.359,7.974,10.089,7.192,8.739,7.035,13.839,9.563,11.404,8.043,7.101,8.327,13.258,7.616,12.671,5.228,0
2853369,4,4.904,6.73,6.214,8.941,-2.461,12.685,10.515,9.073,7.869,5.303,8.688,4.991,7.072,7.463,12.42,7.076,-2.461,-2.461,11.109,6.076,10.299,9.19,11.101,7.804,2.769,11.75,9.497,8.211,5.368,6.006,10.702,5.179,4.964,8.981,8.394,7.205,7.983,6.687,-2.461,6.003,10.579,4.527,9.799,10.915,12.168,8.821,5.552,9.662,7.058,5.434,7.06,7.139,10.824,11.869,9.529,6.98,8.414,5.562,13.442,6.229,7.269,7.132,10.421,6.459,10.38,12.798,5.919,3.466,7.848,11.136,10.063,12.628,9.117,8.559,10.861,5.38,9.935,6.541,10.257,12.317,12.546,7.921,10.215,8.371,11.013,8.336,10.821,7.522,8.289,6.932,13.297,9.353,10.399,7.935,7.836,8.461,13.047,8.963,12.985,6.403,0
2853370,4,4.118,6.16,6.101,7.526,-3.325,12.83,10.873,8.778,7.479,5.007,8.658,4.722,6.132,6.411,12.51,7.477,-3.325,-3.325,10.566,5.901,10.173,9.437,11.156,7.577,3.034,11.756,9.175,8.517,4.763,5.368,10.063,4.567,4.103,8.751,9.122,6.756,6.913,6.501,-3.325,5.233,10.169,4.776,9.187,12.066,12.164,9.094,4.616,10.593,7.709,5.247,6.736,7.161,11.331,11.971,9.476,6.282,8.496,5.243,13.582,6.579,6.123,6.948,10.56,6.111,10.693,12.697,5.32,2.6,8.03,10.882,9.691,12.522,9.252,8.342,10.871,4.839,9.607,6.5,10.232,12.322,12.513,7.655,9.287,8.227,11.357,8.023,10.268,6.888,8.456,6.478,14.086,9.586,11.193,7.351,6.867,7.615,13.201,7.519,12.618,5.638,0
2853371,3,4.99,7.004,5.862,8.826,-2.489,12.741,10.753,8.767,7.12,5.298,8.885,4.552,6.65,7.028,11.875,6.939,-2.489,-1.37,10.7,6.429,10.52,9.483,10.875,7.695,3.656,12.07,9.135,8.264,5.445,5.947,10.412,4.518,5.474,8.851,9.072,6.948,7.627,6.799,2.103,5.595,10.502,4.414,9.867,11.901,12.181,9.122,4.907,10.676,7.698,5.482,6.517,7.262,11.182,12.087,9.779,6.778,8.642,5.367,13.609,7.233,6.313,7.222,10.841,6.259,10.943,12.806,6.64,4.172,7.738,10.938,9.851,12.47,9.484,8.632,10.839,5.695,9.754,6.93,10.377,12.397,12.506,7.847,10.029,8.442,11.106,8.213,10.379,7.172,8.815,7.304,13.841,9.763,11.301,7.945,7.421,8.396,13.612,9.134,12.642,6.7,0
2853372,4,5.012,6.202,5.547,9.4,-1.688,12.481,10.337,9.148,6.978,5.452,8.248,4.36,6.653,6.621,12.006,7.065,-1.688,-1.688,10.694,5.704,10.259,9.508,10.813,6.942,3.586,11.58,8.902,7.996,5.06,4.732,10.082,4.649,5.94,8.727,9.17,6.804,6.33,6.304,-1.688,5.477,10.437,5.166,9.2,11.512,12.236,8.744,5.456,10.075,7.257,4.872,6.977,6.777,11.606,11.722,9.529,6.471,8.675,5.476,13.475,6.188,6.111,7.395,10.909,6.425,10.724,12.461,5.48,3.127,8.132,10.823,9.73,12.501,9.326,8.236,10.852,5.553,9.779,6.842,10.367,12.298,12.27,7.704,9.935,7.92,11.158,7.726,10.303,6.957,8.021,6.84,13.91,9.539,10.872,7.677,6.949,8.544,13.32,9.233,12.465,6.368,0
